cell_id,celltype,x,y
ffelhlhh-1,11q13 Invasive Tumor Cells,5070.08349609375,2624.670654296875
dljlehpd-1,11q13 Invasive Tumor Cells,4409.9306640625,3735.45166015625
gkealgka-1,"CAFs, DCIS Associated",2812.455322265625,3524.476806640625
geiijfon-1,"CAFs, DCIS Associated",2447.8681640625,4186.9814453125
ahhemkna-1,Basal-like Structured DCIS Cells,3064.617431640625,5252.8681640625
cfdhbpnm-1,Luminal-like Amorphous DCIS Cells,520.53857421875,2631.342041015625
chbnmdhd-1,Luminal-like Amorphous DCIS Cells,979.412841796875,3068.956298828125
nmjmghnc-1,11q13 Invasive Tumor Cells,6710.0693359375,3005.16552734375
ehomcmhf-1,Endothelial Cells,5036.00048828125,1137.83154296875
fbdcfbmp-1,"CAFs, DCIS Associated",4720.67236328125,2608.074951171875
iiagcibg-1,11q13 Invasive Tumor Cells,5306.59814453125,2150.0849609375
ckogcnic-1,"CAFs, DCIS Associated",2218.94873046875,2008.4237060546875
nbbongmc-1,Basal-like Structured DCIS Cells,7543.50830078125,3547.87451171875
anepgojn-1,11q13 Invasive Tumor Cells,6823.46826171875,3927.01953125
bengmdpo-1,T Lymphocytes,4979.3798828125,2069.4375
ngkmdckl-1,11q13 Invasive Tumor Cells,6597.88232421875,4845.80224609375
abdgfpja-1,Luminal-like Amorphous DCIS Cells,1100.408203125,3445.78759765625
dgkkkbod-1,"CAFs, DCIS Associated",2123.7265625,2502.835693359375
ilhgaffk-1,11q13 Invasive Tumor Cells,6094.005859375,1917.305419921875
imclhojf-1,11q13 Invasive Tumor Cells,6096.7138671875,1651.610107421875
eapcpgbd-1,11q13 Invasive Tumor Cells,3316.43017578125,3770.373779296875
cfcpaibc-1,Luminal-like Amorphous DCIS Cells,458.4502258300781,2649.447998046875
eadjgcbb-1,11q13 Invasive Tumor Cells,4133.95947265625,3211.925537109375
ajlabodh-1,11q13 Invasive Tumor Cells,5049.935546875,4466.80029296875
jfefgpjg-1,"CAFs, DCIS Associated",6539.62841796875,809.0364379882812
fpicbobe-1,CXCL14+ Fibroblasts,3668.333251953125,998.2662353515624
cojhjojf-1,Pericytes,660.2296752929688,1945.81005859375
lgojbppb-1,"CAFs, Invasive Associated",8373.28515625,3038.71630859375
kkgfehke-1,11q13 Invasive Tumor Cells,8050.5556640625,2718.915771484375
ihlmbonl-1,11q13 Invasive Tumor Cells,5352.5078125,2135.492919921875
dmhdfcme-1,11q13 Invasive Tumor Cells,4204.908203125,3587.5595703125
djdnoodp-1,Myoepithelial Cells,3454.950927734375,2527.56884765625
cjjfaihe-1,Endothelial Cells,2486.087890625,1466.2991943359375
cfjcalka-1,Luminal-like Amorphous DCIS Cells,1375.466796875,3049.470458984375
ncjblchl-1,11q13 Invasive Tumor Cells,7060.98193359375,2918.92724609375
bigffljp-1,T Lymphocytes,7104.912109375,3350.890869140625
bcciialj-1,11q13 Invasive Tumor Cells,7261.4638671875,2902.75048828125
hpdghdip-1,Endothelial Cells,1603.9989013671875,4492.216796875
oadanmco-1,Luminal-like Amorphous DCIS Cells,1680.6397705078125,3063.436767578125
igcfbnlj-1,Myoepithelial Cells,510.7076110839844,3972.800537109375
celjlnop-1,T Lymphocytes,91.40814971923828,3028.592041015625
bemeclhn-1,11q13 Invasive Tumor Cells,5653.45703125,2081.9130859375
jeggfebn-1,11q13 Invasive Tumor Cells,7511.84619140625,1700.1258544921875
fbopghim-1,11q13 Invasive Tumor Cells,5121.896484375,4469.9326171875
bplbbifl-1,T Lymphocytes,9306.6123046875,3510.819580078125
igihmmkm-1,Endothelial Cells,77.19986724853516,3225.9013671875
gbfgnnnj-1,Luminal-like Amorphous DCIS Cells,3743.9736328125,716.2567749023438
ljbbmoac-1,"CAFs, DCIS Associated",8128.51708984375,3390.304931640625
fnbdfpbg-1,"CAFs, DCIS Associated",4210.17822265625,1496.6839599609375
npkgbkio-1,11q13 Invasive Tumor Cells,6573.77294921875,4171.732421875
cocbgngl-1,Luminal-like Amorphous DCIS Cells,541.7469482421875,2578.747802734375
hcjfnlec-1,11q13 Invasive Tumor Cells,4159.1298828125,4819.2470703125
bjoebdbo-1,Basal-like Structured DCIS Cells,7218.505859375,4416.47900390625
ndbkljfp-1,Myoepithelial Cells,6896.4990234375,3904.394287109375
jhmmeahc-1,Macrophages,6333.17333984375,561.3645629882812
agkhjkec-1,Myoepithelial Cells,3336.01953125,5888.1083984375
lciohihd-1,11q13 Invasive Tumor Cells,9854.990234375,1154.086669921875
jnmalkeo-1,"CAFs, DCIS Associated",8531.0224609375,1024.6273193359375
bfnmndnk-1,T Lymphocytes,5812.99658203125,180.5649261474609
aedejajm-1,11q13 Invasive Tumor Cells,4134.837890625,3634.230224609375
gfhfhaic-1,Plasma Cells,3330.427490234375,4873.34228515625
jpfjbepd-1,Macrophages,7334.74072265625,626.5792236328125
lgjlpoef-1,11q13 Invasive Tumor Cells,8267.9111328125,3138.513916015625
mcgfhnad-1,Basal-like Structured DCIS Cells,9060.349609375,5584.33740234375
hihaghpl-1,"CAFs, DCIS Associated",3444.34326171875,5719.2060546875
ekldcahc-1,Pericytes,4591.599609375,2047.4141845703125
lddgjmap-1,Basal-like Structured DCIS Cells,8845.9541015625,1316.878173828125
gfeiojpk-1,"CAFs, DCIS Associated",3615.53125,4800.42236328125
bpmnedob-1,11q13 Invasive Tumor Cells,9232.3935546875,4266.91357421875
mjpbeeno-1,11q13 Invasive Tumor Cells,7291.6669921875,4799.39013671875
moldfaka-1,"CAFs, DCIS Associated",5354.00634765625,4325.89111328125
nbfhamlk-1,11q13 Invasive Tumor Cells,7401.3828125,3555.0947265625
liddpdii-1,Basal-like Structured DCIS Cells,8440.9365234375,3523.490966796875
clanfkgm-1,Myoepithelial Cells,1692.33740234375,2251.57568359375
ampnjibf-1,11q13 Invasive Tumor Cells,8011.84033203125,2652.174560546875
daonaakh-1,Myoepithelial Cells,1560.835693359375,2608.869384765625
lbnaekai-1,Macrophages,9398.8076171875,512.2173461914062
bbpbfchi-1,T Lymphocytes,7650.87158203125,2690.090087890625
knbplefh-1,"CAFs, DCIS Associated",8188.53369140625,1984.9241943359373
lfkhnjnm-1,Pericytes,7579.8759765625,3171.900146484375
hjekkodp-1,"CAFs, DCIS Associated",2951.540283203125,5437.43994140625
gjobnkcd-1,Myoepithelial Cells,2360.866943359375,3650.415771484375
cichcdaf-1,CXCL14+ Fibroblasts,1504.4080810546875,2625.7119140625
mkaeifia-1,11q13 Invasive Tumor Cells,7213.99609375,5020.17626953125
dpmkfkbg-1,"CAFs, DCIS Associated",4170.44580078125,3331.333740234375
afdjhfdl-1,11q13 Invasive Tumor Cells,4071.75341796875,3994.69970703125
lklejmlm-1,11q13 Invasive Tumor Cells,8655.9716796875,3298.249755859375
ohecohee-1,11q13 Invasive Tumor Cells,7812.67041015625,4097.65283203125
cgmailad-1,Endothelial Cells,918.8243408203124,3015.311767578125
klklfaec-1,Macrophages,7966.86279296875,1835.7982177734373
jpaanemg-1,11q13 Invasive Tumor Cells,7713.39013671875,920.9293212890624
emfbinlm-1,11q13 Invasive Tumor Cells,5400.06396484375,1082.0335693359375
bjkkfpnb-1,11q13 Invasive Tumor Cells,7036.26708984375,4186.9755859375
dleninad-1,11q13 Invasive Tumor Cells,4321.49853515625,4191.00927734375
logbecaj-1,Myeloid Cells,9166.751953125,3437.8974609375
hlimlclo-1,Myoepithelial Cells,3021.212646484375,5255.14453125
jmnalppk-1,11q13 Invasive Tumor Cells,8339.2373046875,790.624267578125
daejannm-1,"CAFs, DCIS Associated",1440.3037109375,1778.301513671875
bkdlfnkn-1,11q13 Invasive Tumor Cells,7030.20849609375,4069.369384765625
aecbeghj-1,11q13 Invasive Tumor Cells,4184.962890625,3812.188232421875
aflmoeal-1,Basal-like Structured DCIS Cells,2315.3505859375,5349.015625
giahjngo-1,11q13 Invasive Tumor Cells,3780.19873046875,3089.306884765625
cmhnlhbm-1,Endothelial Cells,1953.7613525390625,2526.33837890625
lmfahobe-1,11q13 Invasive Tumor Cells (Mitotic),9702.24609375,3570.20458984375
mnobeoom-1,11q13 Invasive Tumor Cells,6116.75537109375,5398.14990234375
nengijnl-1,11q13 Invasive Tumor Cells,7254.251953125,4087.953369140625
kmaggahj-1,11q13 Invasive Tumor Cells,7509.10205078125,2326.381103515625
adhckpbg-1,CXCL14+ Fibroblasts,1877.3265380859373,2067.333740234375
iglnghip-1,"CAFs, DCIS Associated",40.713260650634766,4117.015625
ipecijhk-1,Basal-like Structured DCIS Cells,5667.54541015625,2046.8326416015625
dajpbfgp-1,Luminal-like Amorphous DCIS Cells,903.2282104492188,2424.033447265625
ilmkicmn-1,11q13 Invasive Tumor Cells,6346.62255859375,1876.76025390625
igmmfaab-1,"CAFs, DCIS Associated",607.2067260742188,4127.67138671875
ipnadlkj-1,11q13 Invasive Tumor Cells,6796.24169921875,2647.852783203125
jmjhkjcj-1,11q13 Invasive Tumor Cells,8199.869140625,894.6310424804688
hnedldid-1,Endothelial Cells,2169.613037109375,3891.087646484375
jddbjhlj-1,11q13 Invasive Tumor Cells,6706.0498046875,1728.9615478515625
mcgihogh-1,Luminal-like Amorphous DCIS Cells,9018.501953125,5574.10107421875
ejafilgi-1,"CAFs, DCIS Associated",4996.357421875,916.2130126953124
aomjnhal-1,"CAFs, DCIS Associated",3544.22021484375,2836.529541015625
agcfoopj-1,T Lymphocytes,3631.62841796875,5656.10498046875
cchhenop-1,B Cells,8149.35107421875,2138.95263671875
dahddpmn-1,"CAFs, DCIS Associated",1459.1949462890625,1677.2822265625
idoafkgd-1,Luminal-like Amorphous DCIS Cells,1060.429443359375,3516.78271484375
climpnmi-1,"CAFs, DCIS Associated",2594.275146484375,2102.2802734375
hnnhpbon-1,Luminal-like Amorphous DCIS Cells,1388.1065673828125,3599.48828125
aioflblh-1,Luminal-like Amorphous DCIS Cells,2432.7705078125,3670.8486328125
bolbliac-1,T Lymphocytes,9499.3486328125,1408.811279296875
hfgaiajo-1,11q13 Invasive Tumor Cells,3960.512451171875,4523.07666015625
aicmblnf-1,Myoepithelial Cells,2212.185546875,4756.01171875
blbcjkap-1,11q13 Invasive Tumor Cells,8607.662109375,2718.15185546875
mbhonmaj-1,Myoepithelial Cells,9336.9873046875,5576.228515625
mpiamlci-1,11q13 Invasive Tumor Cells,6335.10107421875,5013.69091796875
hndknnee-1,"CAFs, DCIS Associated",2142.33544921875,4082.3857421875
hojdclpp-1,"CAFs, DCIS Associated",2150.12060546875,4925.3974609375
mgfphhim-1,Dendritic Cells,8639.568359375,4048.5908203125
klokdgfc-1,"CAFs, Invasive Associated",7375.3388671875,2485.97119140625
hhjcghbj-1,"CAFs, DCIS Associated",1936.4000244140625,5670.15380859375
lakpnnij-1,11q13 Invasive Tumor Cells (Mitotic),9646.4150390625,825.185302734375
hjjebeig-1,"CAFs, DCIS Associated",3018.437744140625,5600.7333984375
mebkkgnd-1,"CAFs, DCIS Associated",9422.72265625,4894.67041015625
dmcljacd-1,11q13 Invasive Tumor Cells,4282.13916015625,3798.589599609375
kikeneea-1,11q13 Invasive Tumor Cells,8295.7978515625,1425.8355712890625
iggbcbeb-1,"CAFs, DCIS Associated",593.703857421875,4989.5888671875
mlnhbjhp-1,11q13 Invasive Tumor Cells,6478.3876953125,5763.306640625
khjhhobd-1,11q13 Invasive Tumor Cells,8195.0390625,1586.32861328125
dpkalnek-1,11q13 Invasive Tumor Cells,4003.65869140625,3512.9951171875
iloolaga-1,11q13 Invasive Tumor Cells,6252.30859375,1689.44775390625
mhcjieon-1,11q13 Invasive Tumor Cells,8856.095703125,4107.37548828125
mmejdofp-1,11q13 Invasive Tumor Cells,5799.29150390625,5869.05029296875
jolbpbgi-1,11q13 Invasive Tumor Cells,7812.7958984375,1076.5706787109375
ajdnnkkj-1,Luminal-like Amorphous DCIS Cells,2575.35205078125,3722.003662109375
knaapjfh-1,Pericytes,7805.1005859375,2101.4169921875
gkdncdee-1,Luminal-like Amorphous DCIS Cells,2731.556640625,3614.61865234375
fpcbojam-1,"CAFs, DCIS Associated",3814.037353515625,1129.052490234375
efpdhipe-1,Dendritic Cells,3810.74072265625,4009.644287109375
behhkagn-1,11q13 Invasive Tumor Cells,3813.6845703125,2524.90869140625
eohnhkhk-1,11q13 Invasive Tumor Cells,4847.35986328125,1591.844970703125
jgjpgkid-1,11q13 Invasive Tumor Cells,6888.56005859375,1388.27880859375
lnigonhj-1,Dendritic Cells,8951.771484375,3076.458740234375
gdpmkpee-1,11q13 Invasive Tumor Cells,2357.803955078125,4227.94189453125
apcgnmci-1,Myoepithelial Cells,1934.002685546875,2152.468994140625
cgllccnp-1,Myoepithelial Cells,895.896728515625,2932.830322265625
emlhelgf-1,11q13 Invasive Tumor Cells,5617.78369140625,981.8876342773438
efjjehcn-1,11q13 Invasive Tumor Cells,4064.66259765625,3766.1708984375
aepikhag-1,11q13 Invasive Tumor Cells,3452.97412109375,4340.208984375
lkdacfip-1,11q13 Invasive Tumor Cells (G1/S),8790.4951171875,3748.730224609375
cjbpmdhg-1,"CAFs, DCIS Associated",2472.510009765625,1445.16552734375
icfobckc-1,"CAFs, DCIS Associated",1909.49755859375,3050.93896484375
kpbfkhmf-1,Myeloid Cells,8718.919921875,2445.38623046875
njoenfhl-1,11q13 Invasive Tumor Cells,6763.91796875,4354.8701171875
cibepghj-1,"CAFs, DCIS Associated",1548.48388671875,2879.701416015625
emmogdpd-1,Pericytes,5696.14306640625,1030.92822265625
hbmkpmmf-1,Dendritic Cells,3544.905517578125,5595.82861328125
aoeljdhf-1,Basal-like Structured DCIS Cells,4241.61669921875,4385.6796875
cgoodpbf-1,Pericytes,894.6016845703125,2828.939453125
ilbobphf-1,11q13 Invasive Tumor Cells,6073.4111328125,2146.910400390625
fdcpkfle-1,11q13 Invasive Tumor Cells,4810.92236328125,4148.90283203125
emkkhpdm-1,11q13 Invasive Tumor Cells,5716.3935546875,1177.405517578125
jkidlafp-1,11q13 Invasive Tumor Cells,5922.70947265625,1324.69580078125
mmpignbb-1,"CAFs, DCIS Associated",5535.42578125,4585.99609375
ghgienpp-1,Myoepithelial Cells,3491.972900390625,3044.45751953125
cbdjcaam-1,11q13 Invasive Tumor Cells,6163.419921875,983.388671875
khbomjep-1,11q13 Invasive Tumor Cells,7408.7001953125,1425.920654296875
fpkenhpd-1,Myoepithelial Cells,3788.274169921875,1155.0240478515625
jfjahlfd-1,B Cells,6985.13134765625,627.9730834960938
hjdmhjag-1,"CAFs, DCIS Associated",2889.544677734375,5502.0771484375
jjamanki-1,11q13 Invasive Tumor Cells,6249.22314453125,1137.1151123046875
jjjflgfc-1,11q13 Invasive Tumor Cells,6070.71435546875,1273.650146484375
filfakoo-1,Luminal-like Amorphous DCIS Cells,3379.834228515625,1208.5250244140625
llimcppc-1,Pericytes,9550.4189453125,3259.45703125
dnkachef-1,11q13 Invasive Tumor Cells,4270.44287109375,2645.352783203125
geanhoef-1,"CAFs, DCIS Associated",2643.144287109375,4275.09912109375
cimpphob-1,Pericytes,2368.596435546875,1578.3175048828125
icggofac-1,"CAFs, DCIS Associated",1893.5982666015625,3172.381103515625
nilceeie-1,11q13 Invasive Tumor Cells,6895.32763671875,5068.45703125
bkdhjmod-1,Basal-like Structured DCIS Cells,6965.55859375,4126.892578125
dnkjejag-1,11q13 Invasive Tumor Cells,4283.71630859375,2608.050048828125
cphnhgab-1,Luminal-like Amorphous DCIS Cells,1135.8900146484375,1621.322998046875
chpafied-1,Luminal-like Amorphous DCIS Cells,689.4560546875,2655.052734375
jbgoncmg-1,11q13 Invasive Tumor Cells (G1/S),6994.1279296875,2295.702392578125
acajimnp-1,Luminal-like Amorphous DCIS Cells,1299.09912109375,3598.512451171875
afibhjkl-1,T Lymphocytes,3267.616943359375,4146.7177734375
boiafnjn-1,11q13 Invasive Tumor Cells,9532.849609375,848.3383178710938
hheapjfh-1,"CAFs, DCIS Associated",917.126953125,5395.20361328125
dbdgdkll-1,Myoepithelial Cells,1908.553955078125,2975.543701171875
ijpanind-1,11q13 Invasive Tumor Cells (Mitotic),5861.533203125,2718.604248046875
hbaioolj-1,"CAFs, DCIS Associated",3194.066650390625,5193.98388671875
cahmmodh-1,T Lymphocytes,8876.9462890625,880.8857421875
hhmnaneg-1,Myoepithelial Cells,2374.211669921875,4982.8125
dfadhoge-1,Luminal-like Amorphous DCIS Cells,1423.632080078125,1494.091796875
fhmnkfkf-1,Pericytes,4753.24951171875,4072.4951171875
dmepdnnb-1,Pericytes,4188.80712890625,3587.751708984375
blfioili-1,T Lymphocytes,8751.6865234375,2908.1259765625
kbpkepnh-1,11q13 Invasive Tumor Cells,9867.8046875,1507.8631591796875
fgahffok-1,Basal-like Structured DCIS Cells,5445.541015625,3178.490234375
dbfmkeep-1,Luminal-like Amorphous DCIS Cells,1598.6748046875,2541.281982421875
imcnnlil-1,11q13 Invasive Tumor Cells,6118.66357421875,1638.296875
dmkebakg-1,Endothelial Cells,4177.37890625,3711.810302734375
glpjinlj-1,Macrophages,5104.04736328125,5425.736328125
fjlaiaki-1,CXCL14+ Fibroblasts,3059.525390625,1107.7020263671875
hhiofpmi-1,"CAFs, DCIS Associated",1657.3111572265625,5628.48828125
epmajcbb-1,11q13 Invasive Tumor Cells,4534.76123046875,3528.53271484375
agccblna-1,Myoepithelial Cells,3543.864501953125,5806.71826171875
lpocmeac-1,"CAFs, DCIS Associated",8352.7919921875,5549.02978515625
jojkbjeg-1,11q13 Invasive Tumor Cells,7733.1591796875,1007.6433715820312
aemoiiof-1,11q13 Invasive Tumor Cells,3581.156982421875,4304.525390625
dinhbnbo-1,Macrophages,3127.492431640625,2490.707275390625
ibljebhk-1,Luminal-like Amorphous DCIS Cells,889.9536743164062,3761.7197265625
maoiagic-1,Dendritic Cells,9392.6923828125,5386.36669921875
gajidgip-1,Luminal-like Amorphous DCIS Cells,3816.772216796875,960.48876953125
lkgamcjl-1,11q13 Invasive Tumor Cells,8731.923828125,4034.355224609375
hiedbnni-1,Basal-like Structured DCIS Cells,3040.31201171875,5676.43017578125
dgfbfkhh-1,"CAFs, DCIS Associated",2498.190673828125,2398.90869140625
fjdjplil-1,"CAFs, DCIS Associated",3155.90478515625,1485.9754638671875
cdkompjl-1,11q13 Invasive Tumor Cells,7664.822265625,581.6098022460938
fkkbckof-1,Luminal-like Amorphous DCIS Cells,3971.281005859375,712.1909790039062
eeficpce-1,11q13 Invasive Tumor Cells,3924.48291015625,4385.18896484375
kbcpfknl-1,11q13 Invasive Tumor Cells (G1/S),7969.71728515625,662.3228759765625
gcjlmgnl-1,Endothelial Cells,3097.14404296875,1629.60791015625
ielcnfkd-1,Luminal-like Amorphous DCIS Cells,1166.6824951171875,3425.521728515625
bkmpciaa-1,11q13 Invasive Tumor Cells,6355.44287109375,4758.67529296875
dfbckbpp-1,"CAFs, DCIS Associated",1327.1519775390625,1393.31591796875
bimlgegm-1,11q13 Invasive Tumor Cells,7038.84765625,1463.989501953125
ccbimlml-1,T Lymphocytes,7331.87939453125,591.85791015625
baegjhgk-1,11q13 Invasive Tumor Cells,3591.03173828125,4043.253173828125
ajgiikcm-1,Basal-like Structured DCIS Cells,2311.771240234375,5103.39990234375
megncnfc-1,Endothelial Cells,9008.255859375,5251.0302734375
oadaliie-1,CXCL14+ Fibroblasts,1634.81005859375,3036.746337890625
hhnkcfei-1,Myoepithelial Cells,2061.449951171875,4979.24755859375
njcgdpni-1,11q13 Invasive Tumor Cells,6953.3759765625,4194.34619140625
nnmcchai-1,11q13 Invasive Tumor Cells,6140.39111328125,4521.6630859375
akdbgljc-1,T Lymphocytes,7655.92578125,4599.5009765625
dbnidjmm-1,Luminal-like Amorphous DCIS Cells,1382.510498046875,2394.9462890625
nfkpmahj-1,11q13 Invasive Tumor Cells,7264.091796875,4537.7529296875
nhcnpfnm-1,Pericytes,6511.38720703125,4904.7880859375
ipjimmpc-1,"CAFs, DCIS Associated",6424.40380859375,2422.664794921875
mpimgijc-1,11q13 Invasive Tumor Cells,6276.59765625,4993.07421875
makdefhe-1,11q13 Invasive Tumor Cells,8032.767578125,4141.26708984375
fdjcbgga-1,11q13 Invasive Tumor Cells,4775.29345703125,4225.09619140625
hfkffmgb-1,11q13 Invasive Tumor Cells,3620.40869140625,5034.61181640625
igkpdigb-1,"CAFs, DCIS Associated",173.5397491455078,3196.455322265625
fofbnppp-1,Luminal-like Amorphous DCIS Cells,3767.8203125,2110.12109375
lkipbobi-1,Dendritic Cells,8812.25,3187.238037109375
dkbhkjmc-1,B Cells,3205.486328125,2345.217041015625
bgihjbgh-1,11q13 Invasive Tumor Cells,5999.3330078125,1330.10107421875
mggblikn-1,Endothelial Cells,8691.9873046875,4052.32080078125
nmbcgjhb-1,Macrophages,6653.84228515625,3330.908203125
cmfahhoc-1,"CAFs, DCIS Associated",1962.71923828125,2433.94091796875
emlkleoi-1,11q13 Invasive Tumor Cells,5658.90478515625,984.3208618164062
chmnmafa-1,Luminal-like Amorphous DCIS Cells,731.6748046875,2714.02197265625
jphampof-1,Endothelial Cells,7397.84228515625,1239.4967041015625
momaeoan-1,Endothelial Cells,5352.02392578125,4502.66845703125
lemnmpgc-1,11q13 Invasive Tumor Cells (Mitotic),9285.720703125,1155.7125244140625
eeeoneig-1,Pericytes,3930.056640625,3667.6044921875
fcjngfoj-1,11q13 Invasive Tumor Cells (Mitotic),4672.02001953125,4404.5234375
dipmhapb-1,"CAFs, DCIS Associated",3573.164794921875,2367.063720703125
lgalodfj-1,11q13 Invasive Tumor Cells,7321.953125,3290.57421875
nddejafi-1,11q13 Invasive Tumor Cells,6957.16455078125,4079.419189453125
kpcaihio-1,CXCL14+ Fibroblasts,8904.4990234375,2006.8677978515625
cenmpbkb-1,"CAFs, DCIS Associated",158.00120544433594,3006.575439453125
alhdeblc-1,11q13 Invasive Tumor Cells,5655.0458984375,5807.072265625
gpopdolg-1,11q13 Invasive Tumor Cells,5163.2548828125,4539.01953125
akdjiimk-1,T Lymphocytes,8568.8583984375,4659.60009765625
eghmglol-1,11q13 Invasive Tumor Cells,3567.12451171875,4233.951171875
hcnblipp-1,11q13 Invasive Tumor Cells,4373.546875,4982.8359375
jmghcgcc-1,"CAFs, Invasive Associated",8457.9599609375,170.76971435546875
mbdpmcja-1,Pericytes,9675.154296875,5407.1298828125
glkfjipn-1,11q13 Invasive Tumor Cells,4917.27880859375,5219.13427734375
jfmdjoof-1,"CAFs, DCIS Associated",6693.3095703125,1183.955810546875
objcbcgb-1,11q13 Invasive Tumor Cells,5046.8203125,1427.39990234375
jlkfhiog-1,"CAFs, Invasive Associated",8438.42578125,541.21728515625
gdohjclg-1,11q13 Invasive Tumor Cells,2553.49267578125,4348.0908203125
njmbbmfh-1,Basal-like Structured DCIS Cells,7114.7138671875,4196.1435546875
hdjgmppd-1,11q13 Invasive Tumor Cells,4554.91455078125,4735.248046875
mibfllmg-1,Pericytes,9611.0078125,4286.79443359375
