example_gene,point_type,celltype,target_celltype,x,y,center_x,center_y
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1841.4560546875,2143.26416015625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1702.4993896484375,2611.842041015625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2154.2333984375,1986.41845703125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1696.009521484375,2088.3076171875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Endothelial Cells,CXCL14+ Fibroblasts,2272.44873046875,2566.90576171875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1521.536865234375,2490.254638671875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1958.0928955078125,2234.402587890625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1670.1895751953125,2454.149169921875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2064.691162109375,2078.708984375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1616.3104248046875,2262.8466796875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1488.019287109375,2139.354248046875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Endothelial Cells,CXCL14+ Fibroblasts,2133.85400390625,2739.1279296875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1884.9505615234373,2353.30224609375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1987.6226806640625,2587.435302734375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2131.339111328125,2310.978515625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1516.06103515625,2153.910400390625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1692.8594970703125,2021.51416015625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1891.01513671875,2411.778564453125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1914.949462890625,2378.6357421875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1927.008056640625,2346.58935546875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2024.4581298828125,2672.5400390625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1644.2020263671875,2365.34912109375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1685.3572998046875,2681.841796875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1602.342041015625,2575.24951171875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,T Lymphocytes,CXCL14+ Fibroblasts,1696.2137451171875,1979.3016357421875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1736.4447021484375,2435.025634765625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2205.332763671875,2615.30908203125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1813.4986572265625,2006.240478515625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Dendritic Cells,CXCL14+ Fibroblasts,1771.3255615234375,2622.811279296875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2034.3778076171875,2052.431640625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1480.1820068359375,2277.392822265625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1796.6312255859375,2590.826416015625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1494.145751953125,2340.87451171875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1483.1597900390625,2721.413330078125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1972.476806640625,2060.418212890625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2247.2431640625,2611.081787109375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2099.410400390625,2308.762451171875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1985.7764892578125,2138.267333984375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Pericytes,CXCL14+ Fibroblasts,1548.845947265625,2068.0478515625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1671.939453125,2411.744384765625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2285.046142578125,2509.6044921875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2113.714111328125,2769.076171875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2027.9769287109373,2682.0859375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2101.19970703125,2131.76513671875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Endothelial Cells,CXCL14+ Fibroblasts,1543.839599609375,2163.1025390625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1615.6065673828125,2656.415771484375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2191.78857421875,2324.7548828125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1671.70703125,2312.96728515625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1485.3853759765625,2204.994384765625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1658.0155029296875,2381.349609375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1579.9814453125,2111.910400390625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2215.796630859375,2586.543212890625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1786.96533203125,2722.836669921875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1791.8233642578125,2369.09716796875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Pericytes,CXCL14+ Fibroblasts,1568.7933349609375,2286.017333984375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2047.3807373046875,2362.370361328125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1987.5670166015625,2539.410400390625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Pericytes,CXCL14+ Fibroblasts,1918.1044921875,2064.2783203125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1454.710693359375,2306.6533203125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Pericytes,CXCL14+ Fibroblasts,1582.6446533203125,2651.30419921875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2017.8236083984373,2145.71435546875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1931.7012939453125,2133.21875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1726.231689453125,2463.614990234375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2080.6484375,2010.1168212890625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1653.344970703125,2377.83251953125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2263.950439453125,2315.419921875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1782.8402099609375,2017.0072021484373,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2244.726318359375,2008.446533203125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2134.636474609375,2546.49267578125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1518.39697265625,2670.194580078125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2277.91259765625,2271.375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1675.9039306640625,2293.59375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1718.1588134765625,2213.63232421875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2236.42919921875,2618.964599609375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1773.0115966796875,2028.3265380859373,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1546.737548828125,2137.37255859375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1817.1494140625,2271.005859375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1748.6031494140625,2478.26806640625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Pericytes,CXCL14+ Fibroblasts,1633.9058837890625,2749.46337890625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1662.6397705078125,2253.20166015625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1965.516845703125,2534.4609375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Endothelial Cells,CXCL14+ Fibroblasts,2061.977294921875,2369.10693359375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Pericytes,CXCL14+ Fibroblasts,1763.389892578125,2093.943603515625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1490.6346435546875,2756.775390625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2254.487548828125,2294.40673828125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1938.9698486328125,2075.169921875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,B Cells,CXCL14+ Fibroblasts,1531.28125,2615.108154296875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2081.228515625,2667.669189453125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2294.62646484375,2530.006591796875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1671.68408203125,2647.233642578125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1901.1624755859373,2737.760986328125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1665.110595703125,2496.929443359375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1817.17236328125,2543.22216796875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1920.618896484375,2647.267822265625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Pericytes,CXCL14+ Fibroblasts,1946.3739013671875,2205.0087890625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,T Lymphocytes,CXCL14+ Fibroblasts,1910.59423828125,2179.079345703125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2090.833740234375,2620.02734375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1931.2174072265625,2300.3671875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2102.9912109375,2218.48681640625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2219.98681640625,2476.17724609375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2066.04345703125,2094.9619140625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1988.3668212890625,2640.02880859375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2200.53466796875,2680.63134765625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1975.445068359375,2467.07373046875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2125.60888671875,2489.217041015625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1840.5814208984373,2653.131103515625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2158.149169921875,2069.82373046875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1984.0711669921875,2013.69140625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2071.649169921875,2265.02587890625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1734.8634033203125,2003.9573974609373,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1595.515869140625,2286.379638671875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Pericytes,CXCL14+ Fibroblasts,2010.2144775390625,2042.52392578125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1932.1676025390625,2391.701416015625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2043.574951171875,2250.1474609375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2019.936279296875,2645.866943359375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1740.21337890625,2089.48095703125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1552.8271484375,2446.670166015625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1672.7247314453125,2635.1357421875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1599.550537109375,2329.289794921875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2001.140869140625,2383.048583984375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1746.677490234375,2139.11669921875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Plasma Cells,CXCL14+ Fibroblasts,2085.27978515625,2073.489990234375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1562.712646484375,2430.6005859375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2069.066650390625,2704.585205078125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1586.6895751953125,2595.797119140625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1510.1759033203125,2328.509521484375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2274.43603515625,2371.948486328125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Macrophages,CXCL14+ Fibroblasts,2216.3857421875,2380.145751953125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1469.6270751953125,2224.2041015625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2133.930419921875,1959.93212890625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1646.55908203125,2312.667724609375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2023.95556640625,2622.93359375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1968.2452392578125,2540.26025390625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2094.7685546875,2019.891845703125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1887.126708984375,2118.64453125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1555.264892578125,2369.708984375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Pericytes,CXCL14+ Fibroblasts,2261.50927734375,2594.4638671875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2066.3681640625,2307.388916015625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1667.3828125,2617.609375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Pericytes,CXCL14+ Fibroblasts,1984.814208984375,2079.672607421875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2037.2799072265625,2584.69482421875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2146.229736328125,2314.167236328125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1650.7548828125,2284.559326171875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1995.678466796875,2693.437744140625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1491.3447265625,2377.4619140625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1855.432861328125,2568.742919921875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1957.9232177734373,1993.8001708984373,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1950.392578125,2012.170166015625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1940.0311279296875,2268.189208984375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2051.047607421875,2579.659423828125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1841.7904052734373,2106.23828125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1564.4830322265625,2601.212646484375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2255.4111328125,2305.218017578125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2282.81591796875,2610.34326171875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1653.34228515625,2404.677978515625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Macrophages,CXCL14+ Fibroblasts,1654.00146484375,2769.890625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1939.934326171875,2144.97021484375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1937.097900390625,2733.921142578125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1827.9306640625,2671.989501953125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1828.3519287109373,2209.7734375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1789.938720703125,2509.58837890625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1714.0950927734375,2058.750732421875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2123.06689453125,2595.71044921875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1485.3509521484375,2148.38623046875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1749.0533447265625,2002.79345703125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1681.1585693359375,2228.005126953125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1499.8289794921875,2369.560546875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2011.4771728515625,2290.094482421875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2027.5106201171875,2337.396484375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2131.201904296875,1972.8485107421875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1983.1195068359373,2716.820068359375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1655.9703369140625,2245.579833984375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,2202.892333984375,1930.3695068359373,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1952.3531494140625,1996.577880859375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Pericytes,CXCL14+ Fibroblasts,1727.7940673828125,2177.60546875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,1609.900390625,2286.889892578125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1466.97021484375,2518.06982421875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1585.983642578125,2470.42822265625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1516.8253173828125,2709.608154296875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1539.947509765625,2765.318115234375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1645.302734375,2580.678955078125,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,2157.877197265625,2542.53076171875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1452.38671875,2746.8037109375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2200.0390625,2302.48681640625,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2092.206298828125,2405.50732421875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,2173.70166015625,2639.1748046875,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,1456.2655029296875,2147.5693359375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Basal-like Structured DCIS Cells,CXCL14+ Fibroblasts,1457.3773193359375,2249.349609375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Plasma Cells,CXCL14+ Fibroblasts,1462.44775390625,2347.708740234375,1874.630226135254,2352.7464027404785
ERBB2,other_cell,Myoepithelial Cells,CXCL14+ Fibroblasts,1890.5443115234373,2434.185546875,1874.630226135254,2352.7464027404785
