,11q13 Invasive Tumor Cells,11q13 Invasive Tumor Cells (G1/S),11q13 Invasive Tumor Cells (Mitotic),Apocrine Cells,B Cells,Basal-like Structured DCIS Cells,"CAFs, DCIS Associated","CAFs, Invasive Associated",CXCL14+ Fibroblasts,Dendritic Cells,Endothelial Cells,Luminal-like Amorphous DCIS Cells,Macrophages,Mast Cells,Myeloid Cells,Myoepithelial Cells,Pericytes,Plasma Cells,T Lymphocytes
IER5,0.4897073745598226,0.4897073745598226,0.4897073745598226,1.0,0.4897073745598226,0.4897073745598226,0.37498014823555276,0.4897073745598226,0.13695155239971224,0.4897073745598226,0.13695155239971224,1.0,0.15401989160597634,0.21379103142462466,0.1730330553372542,0.37498014823555276,0.13695155239971224,0.37498014823555276,0.4897073745598226
IFI16,0.4955292675919066,0.4955292675919066,0.4955292675919066,1.0,0.4955292675919066,0.4955292675919066,0.36763838402025395,0.4955292675919066,0.07726918742324937,0.4955292675919066,0.038878948132284596,1.0,0.14200614857856253,0.20333067952504505,0.1721862015305302,0.36763838402025395,0.06916339184468316,0.36763838402025395,0.4955292675919066
IFNGR1,0.5000910271410886,0.5000910271410886,0.5000910271410886,1.0,0.5000910271410886,0.5000910271410886,0.36239452991679316,0.5000910271410886,0.0511993920822191,0.5000910271410886,0.06868110798347431,1.0,0.15579736370823538,0.2010530355659496,0.170729491714282,0.36239452991679316,0.06868110798347431,0.36239452991679316,0.5000910271410886
IGFBP4,0.49206513818351627,0.49206513818351627,0.49206513818351627,1.0,0.49206513818351627,0.49206513818351627,0.3713246852066393,0.49206513818351627,0.08487733732495364,0.49206513818351627,0.05980699155347621,1.0,0.142035748485727,0.2079776788463985,0.17027650354324522,0.3713246852066393,0.08487733732495364,0.3713246852066393,0.49206513818351627
IGHA1,0.5201767747182683,0.5201767747182683,0.5201767747182683,1.0,0.5201767747182683,0.5201767747182683,0.17673089739114742,0.5201767747182683,0.3369600419602354,0.5201767747182683,0.3369600419602354,1.0,0.3369600419602354,0.3369600419602354,0.3369600419602354,0.25430892073913486,0.3369600419602354,0.0905949294288038,0.5201767747182683
IGHA2,0.5228423536246629,0.5228423536246629,0.5228423536246629,1.0,0.5228423536246629,0.5228423536246629,0.171315459278941,0.5228423536246629,0.34203988305752603,0.5228423536246629,0.34203988305752603,1.0,0.34203988305752603,0.34203988305752603,0.34203988305752603,0.2483381227684655,0.34203988305752603,0.08151160172069533,0.5228423536246629
IGHM,0.5216039017104644,0.5216039017104644,0.5216039017104644,1.0,0.5216039017104644,0.5216039017104644,0.17859782254846526,0.5216039017104644,0.340661293279428,0.5216039017104644,0.340661293279428,1.0,0.340661293279428,0.340661293279428,0.340661293279428,0.2500259089404478,0.340661293279428,0.09084375069171084,0.5216039017104644
IL6ST,0.4987939180597965,0.4987939180597965,0.4987939180597965,1.0,0.4987939180597965,0.4987939180597965,0.3650573471025188,0.4987939180597965,0.06601591027172105,0.4987939180597965,0.07547564531775039,1.0,0.15739394886496252,0.20521399477806382,0.1685936215012481,0.3650573471025188,0.07547564531775039,0.3650573471025188,0.4987939180597965
ILK,0.4977166997300562,0.4977166997300562,0.4977166997300562,1.0,0.4977166997300562,0.4977166997300562,0.3656560043153666,0.4977166997300562,0.06549480329483541,0.4977166997300562,0.07181134654849641,1.0,0.15394380850332468,0.20431334666597536,0.168954290436082,0.3656560043153666,0.07181134654849641,0.3656560043153666,0.4977166997300562
IQGAP1,0.38614797181364463,0.38614797181364463,0.38614797181364463,1.0,0.16225338390820163,0.12026754832054717,0.6217549496375325,0.38614797181364463,0.2574736650262002,0.16225338390820163,0.2574736650262002,0.6217549496375325,0.2574736650262002,0.2574736650262002,0.2574736650262002,0.6217549496375325,0.2574736650262002,0.6217549496375325,0.16225338390820163
IRF2BP2,0.4847440463207535,0.4847440463207535,0.4847440463207535,1.0,0.4847440463207535,0.4847440463207535,0.379227328005523,0.4847440463207535,0.15675888997566784,0.4847440463207535,0.15675888997566784,1.0,0.1400761653133613,0.21754289239547678,0.175992199567672,0.379227328005523,0.15675888997566784,0.379227328005523,0.4847440463207535
IRX3,0.5000574983919054,0.5000574983919054,0.5000574983919054,1.0,0.5000574983919054,0.5000574983919054,0.3659709488798769,0.5000574983919054,0.1227800944028372,0.5000574983919054,0.1227800944028372,1.0,0.17810773095919966,0.20949599690560922,0.16263549826092097,0.3659709488798769,0.1227800944028372,0.3659709488798769,0.5000574983919054
IST1,0.3892475553942781,0.3892475553942781,0.3892475553942781,1.0,0.257723543237965,0.257723543237965,0.6209605556109137,0.3892475553942781,0.14834974552156088,0.257723543237965,0.14834974552156088,0.6209605556109137,0.11236078864837021,0.203378877868717,0.1627307215310962,0.6209605556109137,0.14834974552156088,0.6209605556109137,0.257723543237965
ITGA6,0.38468713375401475,0.38468713375401475,0.38468713375401475,1.0,0.16231361951713383,0.1166013842157569,0.6224069658527945,0.38468713375401475,0.2596428354832623,0.16231361951713383,0.2596428354832623,0.6224069658527945,0.2596428354832623,0.2596428354832623,0.2596428354832623,0.6224069658527945,0.2596428354832623,0.6224069658527945,0.16231361951713383
ITGB1,0.48786435964074454,0.48786435964074454,0.48786435964074454,1.0,0.48786435964074454,0.48786435964074454,0.3749822423340207,0.48786435964074454,0.13774028833294918,0.48786435964074454,0.13774028833294918,1.0,0.12093666029661836,0.2122991117760675,0.17278532812172992,0.3749822423340207,0.13774028833294918,0.3749822423340207,0.48786435964074454
ITGB5,0.5037488553602637,0.5037488553602637,0.5037488553602637,1.0,0.5037488553602637,0.5037488553602637,0.36114370920810773,0.5037488553602637,0.09823085332059593,0.5037488553602637,0.09823085332059593,1.0,0.17828579387054233,0.20427813342581094,0.1633624223607741,0.36114370920810773,0.09823085332059593,0.36114370920810773,0.5037488553602637
ITGB6,0.2792204310142219,0.2792204310142219,0.2792204310142219,1.0,0.16718422557376728,0.09912344256002402,0.49223780439129156,0.2792204310142219,0.49223780439129156,0.16718422557376728,0.49223780439129156,1.0,0.49223780439129156,0.49223780439129156,0.49223780439129156,0.49223780439129156,0.49223780439129156,0.49223780439129156,0.16718422557376728
JCHAIN,0.5284278971595425,0.5284278971595425,0.5284278971595425,1.0,0.5284278971595425,0.5284278971595425,0.15647805096550135,0.5284278971595425,0.3515871674788504,0.5284278971595425,0.3515871674788504,1.0,0.3515871674788504,0.3515871674788504,0.3515871674788504,0.23777202533438924,0.3515871674788504,0.06362607931544352,0.5284278971595425
JPT2,0.38551887724961686,0.38551887724961686,0.38551887724961686,1.0,0.17150027239792567,0.11694233831722858,0.6221428226888435,0.38551887724961686,0.26103453837687013,0.17150027239792567,0.26103453837687013,0.6221428226888435,0.26103453837687013,0.26103453837687013,0.26103453837687013,0.6221428226888435,0.26103453837687013,0.6221428226888435,0.17150027239792567
JUN,0.5117536042952125,0.5117536042952125,0.5117536042952125,1.0,0.5117536042952125,0.5117536042952125,0.35235657220320715,0.5117536042952125,0.11365306668977623,0.5117536042952125,0.11365306668977623,1.0,0.18466033256186035,0.20009581665516546,0.16988939299227632,0.35235657220320715,0.11365306668977623,0.35235657220320715,0.5117536042952125
KANK2,0.5038689266888399,0.5038689266888399,0.5038689266888399,1.0,0.5038689266888399,0.5038689266888399,0.36027134391739146,0.5038689266888399,0.06640253591615906,0.5038689266888399,0.0723745551803024,1.0,0.15964841479334524,0.2009231490950308,0.17250390610100752,0.36027134391739146,0.046253646471521054,0.36027134391739146,0.5038689266888399
KCNJ3,0.036599141025556656,0.08639450195393611,0.08639450195393611,1.0,0.26796178264958076,0.26796178264958076,0.5068258614664135,0.11786891789197103,0.5068258614664135,0.26796178264958076,0.5068258614664135,1.0,0.5068258614664135,0.5068258614664135,0.5068258614664135,0.5068258614664135,0.5068258614664135,0.5068258614664135,0.26796178264958076
KDM2A,0.485416253946786,0.485416253946786,0.485416253946786,1.0,0.485416253946786,0.485416253946786,0.3783518358138198,0.485416253946786,0.15476580304303392,0.485416253946786,0.15476580304303392,1.0,0.14241778934387422,0.21651528243477422,0.17542942784643908,0.3783518358138198,0.15476580304303392,0.3783518358138198,0.485416253946786
KDM5A,0.3900695537866143,0.3900695537866143,0.3900695537866143,1.0,0.25912076489289043,0.25912076489289043,0.620461362290023,0.3900695537866143,0.14615395956143248,0.25912076489289043,0.14615395956143248,0.620461362290023,0.1258621818017639,0.2029580435398003,0.16444867598313515,0.620461362290023,0.14615395956143248,0.620461362290023,0.25912076489289043
KHDRBS1,0.48811964625679416,0.48811964625679416,0.48811964625679416,1.0,0.48811964625679416,0.48811964625679416,0.37528176630724636,0.48811964625679416,0.1315302568525486,0.48811964625679416,0.1315302568525486,1.0,0.1489513470237632,0.2133639930477089,0.17273799048080554,0.37528176630724636,0.1315302568525486,0.37528176630724636,0.48811964625679416
KIF5B,0.3840730335474588,0.3840730335474588,0.3840730335474588,1.0,0.15665108114600423,0.10557733183810215,0.6225661856493692,0.3840730335474588,0.26004646783920665,0.15665108114600423,0.26004646783920665,0.6225661856493692,0.26004646783920665,0.26004646783920665,0.26004646783920665,0.6225661856493692,0.26004646783920665,0.6225661856493692,0.15665108114600423
KLK5,0.2794559920671004,0.2794559920671004,0.2794559920671004,1.0,0.1839947584010238,0.08068476862488028,0.4929659894289511,0.2794559920671004,0.4929659894289511,0.1839947584010238,0.4929659894289511,1.0,0.4929659894289511,0.4929659894289511,0.4929659894289511,0.4929659894289511,0.4929659894289511,0.4929659894289511,0.1839947584010238
KLK7,0.2833851361916884,0.2833851361916884,0.2833851361916884,1.0,0.18666449853179148,0.09943731481492571,0.49208425892417385,0.2833851361916884,0.49208425892417385,0.18666449853179148,0.49208425892417385,1.0,0.49208425892417385,0.49208425892417385,0.49208425892417385,0.49208425892417385,0.49208425892417385,0.49208425892417385,0.18666449853179148
KMT2E,0.48836964803891725,0.48836964803891725,0.48836964803891725,1.0,0.48836964803891725,0.48836964803891725,0.3749039395152045,0.48836964803891725,0.12898843876029287,0.48836964803891725,0.12898843876029287,1.0,0.14919796703059,0.21308686283418507,0.17259304658386274,0.3749039395152045,0.12898843876029287,0.3749039395152045,0.48836964803891725
KPNB1,0.3894727839201064,0.3894727839201064,0.3894727839201064,1.0,0.25781234800808756,0.25781234800808756,0.6206862497597792,0.3894727839201064,0.14689621995171878,0.25781234800808756,0.14689621995171878,0.6206862497597792,0.117801326314664,0.20299270167448022,0.16528307117723218,0.6206862497597792,0.14689621995171878,0.6206862497597792,0.25781234800808756
KRT23,0.2883566224582761,0.2883566224582761,0.2883566224582761,1.0,0.20187233090809467,0.10369175615962213,0.49054081668433935,0.2883566224582761,0.49054081668433935,0.20187233090809467,0.49054081668433935,1.0,0.49054081668433935,0.49054081668433935,0.49054081668433935,0.49054081668433935,0.49054081668433935,0.49054081668433935,0.20187233090809467
KTN1,0.4858063311416436,0.4858063311416436,0.4858063311416436,1.0,0.4858063311416436,0.4858063311416436,0.3781639433385451,0.4858063311416436,0.15265242696452197,0.4858063311416436,0.15265242696452197,1.0,0.1400595227780376,0.21655916830735297,0.1749054327082357,0.3781639433385451,0.15265242696452197,0.3781639433385451,0.4858063311416436
LAMB1,0.5090791522639038,0.5090791522639038,0.5090791522639038,1.0,0.5090791522639038,0.5090791522639038,0.3542839851576513,0.5090791522639038,0.09139871164257399,0.5090791522639038,0.09139871164257399,1.0,0.19185503173719362,0.16830202443287293,0.18742089629733186,0.3542839851576513,0.09139871164257399,0.3542839851576513,0.5090791522639038
LAMP1,0.3852839626550731,0.3852839626550731,0.3852839626550731,1.0,0.16189363603561518,0.11613945734944936,0.6222220672876426,0.3852839626550731,0.2585593415928197,0.16189363603561518,0.2585593415928197,0.6222220672876426,0.2585593415928197,0.2585593415928197,0.2585593415928197,0.6222220672876426,0.2585593415928197,0.6222220672876426,0.16189363603561518
LAMTOR1,0.4869383000566748,0.4869383000566748,0.4869383000566748,1.0,0.4869383000566748,0.4869383000566748,0.37664311281445384,0.4869383000566748,0.14557334394784952,0.4869383000566748,0.14557334394784952,1.0,0.12902463137708936,0.21459846399779473,0.1730704897354806,0.37664311281445384,0.14557334394784952,0.37664311281445384,0.4869383000566748
LAMTOR2,0.3827737764704947,0.3827737764704947,0.3827737764704947,1.0,0.16373106826248227,0.10774839722544065,0.6230207657920352,0.3827737764704947,0.26392718130364806,0.16373106826248227,0.26392718130364806,0.6230207657920352,0.26392718130364806,0.26392718130364806,0.26392718130364806,0.6230207657920352,0.26392718130364806,0.6230207657920352,0.16373106826248227
LAMTOR5,0.38388074080110746,0.38388074080110746,0.38388074080110746,1.0,0.16102078291915933,0.11033586686533418,0.6225997656996598,0.38388074080110746,0.26121647869988107,0.16102078291915933,0.26121647869988107,0.6225997656996598,0.26121647869988107,0.26121647869988107,0.26121647869988107,0.6225997656996598,0.26121647869988107,0.6225997656996598,0.16102078291915933
LAPTM5,0.2758817058063505,0.2758817058063505,0.2758817058063505,1.0,0.08296157710731827,0.16435616627093358,0.4884679696192501,0.2758817058063505,0.4884679696192501,0.10529541254187497,0.4884679696192501,1.0,0.4884679696192501,0.4884679696192501,0.4884679696192501,0.4884679696192501,0.4884679696192501,0.4884679696192501,0.08296157710731827
LASP1,0.49419244799103174,0.49419244799103174,0.49419244799103174,1.0,0.49419244799103174,0.49419244799103174,0.36963179880904456,0.49419244799103174,0.09524609534284169,0.49419244799103174,0.09524609534284169,1.0,0.15286268998969077,0.20830470963000086,0.1693625644283373,0.36963179880904456,0.09524609534284169,0.36963179880904456,0.49419244799103174
LEMD3,0.49687324512782916,0.49687324512782916,0.49687324512782916,1.0,0.49687324512782916,0.49687324512782916,0.3691524821052193,0.49687324512782916,0.12436230980150827,0.49687324512782916,0.12436230980150827,1.0,0.17429520672735938,0.2107925475709253,0.1622867195054487,0.3691524821052193,0.12436230980150827,0.3691524821052193,0.49687324512782916
LGALS3,0.5206219668069663,0.5206219668069663,0.5206219668069663,1.0,0.5206219668069663,0.5206219668069663,0.1429299362740732,0.5206219668069663,0.3318974759703673,0.5206219668069663,0.3318974759703673,1.0,0.3318974759703673,0.3318974759703673,0.3318974759703673,0.26135598325020015,0.3318974759703673,0.16721587756980152,0.5206219668069663
LMAN2,0.49082449279247325,0.49082449279247325,0.49082449279247325,1.0,0.49082449279247325,0.49082449279247325,0.3732103427403305,0.49082449279247325,0.12087457094603186,0.49082449279247325,0.12087457094603186,1.0,0.1521954845167805,0.21195464692193172,0.17124331368439602,0.3732103427403305,0.12087457094603186,0.3732103427403305,0.49082449279247325
LMNA,0.49437339607198494,0.49437339607198494,0.49437339607198494,1.0,0.49437339607198494,0.49437339607198494,0.36970898572347005,0.49437339607198494,0.09476170419693379,0.49437339607198494,0.09476170419693379,1.0,0.1530216639036736,0.20864277794998395,0.16904022679976866,0.36970898572347005,0.09476170419693379,0.36970898572347005,0.49437339607198494
LRP1,0.5061816047735201,0.5061816047735201,0.5061816047735201,1.0,0.5061816047735201,0.5061816047735201,0.3578215209331307,0.5061816047735201,0.07062448912997167,0.5061816047735201,0.07803055655798305,1.0,0.16399983038328306,0.19955390433128017,0.17452514395969954,0.3578215209331307,0.05609883689035187,0.3578215209331307,0.5061816047735201
LRRC59,0.48722297317044166,0.48722297317044166,0.48722297317044166,1.0,0.48722297317044166,0.48722297317044166,0.3786271998953577,0.48722297317044166,0.16944101259009073,0.48722297317044166,0.16944101259009073,1.0,0.16944101259009073,0.2183533113162826,0.17636376247361485,0.3786271998953577,0.16944101259009073,0.3786271998953577,0.48722297317044166
LSP1,0.5059210519853015,0.5059210519853015,0.5059210519853015,1.0,0.5059210519853015,0.5059210519853015,0.35716686881638904,0.5059210519853015,0.06791661527487383,0.5059210519853015,0.07797190281994833,1.0,0.1642244506663118,0.1985087827634197,0.17457762772774296,0.35716686881638904,0.06076449119723246,0.35716686881638904,0.5059210519853015
LUM,0.49215077185346257,0.49215077185346257,0.49215077185346257,1.0,0.49215077185346257,0.49215077185346257,0.3706563995701716,0.49215077185346257,0.0837713341605904,0.49215077185346257,0.052748942100906984,1.0,0.13806706709604546,0.2061649430962648,0.17192439530686665,0.3706563995701716,0.0837713341605904,0.3706563995701716,0.49215077185346257
MAGED2,0.5000845842501417,0.5000845842501417,0.5000845842501417,1.0,0.5000845842501417,0.5000845842501417,0.36643562744833447,0.5000845842501417,0.11603857356593138,0.5000845842501417,0.11603857356593138,1.0,0.17647138745304228,0.20914531887753685,0.16147523453768187,0.36643562744833447,0.11603857356593138,0.36643562744833447,0.5000845842501417
